"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.28750000000E+008, -5.09504139259E+001, +0.00000000000E+000
+1.29000000000E+008, -5.14948910176E+001, +0.00000000000E+000
+1.29250000000E+008, -5.18964941126E+001, +0.00000000000E+000
+1.29500000000E+008, -5.24447012755E+001, +0.00000000000E+000
+1.29750000000E+008, -5.30285086212E+001, +0.00000000000E+000
+1.30000000000E+008, -5.35022716117E+001, +0.00000000000E+000
+1.30250000000E+008, -5.40020990601E+001, +0.00000000000E+000
+1.30500000000E+008, -5.41756356404E+001, +0.00000000000E+000
+1.30750000000E+008, -5.48438064730E+001, +0.00000000000E+000
+1.31000000000E+008, -5.50882578712E+001, +0.00000000000E+000
+1.31250000000E+008, -5.57373420712E+001, +0.00000000000E+000
+1.31500000000E+008, -5.60847323521E+001, +0.00000000000E+000
+1.31750000000E+008, -5.64223045253E+001, +0.00000000000E+000
+1.32000000000E+008, -5.65378144154E+001, +0.00000000000E+000
+1.32250000000E+008, -5.68811263651E+001, +0.00000000000E+000
+1.32500000000E+008, -5.74006741532E+001, +0.00000000000E+000
+1.32750000000E+008, -5.76849491915E+001, +0.00000000000E+000
+1.33000000000E+008, -5.79241106335E+001, +0.00000000000E+000
+1.33250000000E+008, -5.81171639865E+001, +0.00000000000E+000
+1.33500000000E+008, -5.87115912714E+001, +0.00000000000E+000
+1.33750000000E+008, -5.89237660591E+001, +0.00000000000E+000
+1.34000000000E+008, -5.90180700172E+001, +0.00000000000E+000
+1.34250000000E+008, -5.96538457943E+001, +0.00000000000E+000
+1.34500000000E+008, -6.02389372864E+001, +0.00000000000E+000
+1.34750000000E+008, -6.01285039824E+001, +0.00000000000E+000
+1.35000000000E+008, -6.03340010271E+001, +0.00000000000E+000
+1.35250000000E+008, -6.02722296670E+001, +0.00000000000E+000
+1.35500000000E+008, -6.10363973670E+001, +0.00000000000E+000
+1.35750000000E+008, -6.12783454070E+001, +0.00000000000E+000
+1.36000000000E+008, -6.11089777011E+001, +0.00000000000E+000
+1.36250000000E+008, -6.14688154101E+001, +0.00000000000E+000
+1.36500000000E+008, -6.17154863242E+001, +0.00000000000E+000
+1.36750000000E+008, -6.21476147490E+001, +0.00000000000E+000
+1.37000000000E+008, -6.25213640045E+001, +0.00000000000E+000
+1.37250000000E+008, -6.27754578347E+001, +0.00000000000E+000
+1.37500000000E+008, -6.28490754425E+001, +0.00000000000E+000
+1.37750000000E+008, -6.32385287440E+001, +0.00000000000E+000
+1.38000000000E+008, -6.34063678926E+001, +0.00000000000E+000
+1.38250000000E+008, -6.32408351316E+001, +0.00000000000E+000
+1.38500000000E+008, -6.42755335828E+001, +0.00000000000E+000
+1.38750000000E+008, -6.37952381901E+001, +0.00000000000E+000
+1.39000000000E+008, -6.40319633161E+001, +0.00000000000E+000
+1.39250000000E+008, -6.48059828086E+001, +0.00000000000E+000
+1.39500000000E+008, -6.41524988132E+001, +0.00000000000E+000
+1.39750000000E+008, -6.48847812030E+001, +0.00000000000E+000
+1.40000000000E+008, -6.54162006689E+001, +0.00000000000E+000
+1.40250000000E+008, -6.53973293638E+001, +0.00000000000E+000
+1.40500000000E+008, -6.51914986432E+001, +0.00000000000E+000
+1.40750000000E+008, -6.55648961306E+001, +0.00000000000E+000
+1.41000000000E+008, -6.58460775355E+001, +0.00000000000E+000
+1.41250000000E+008, -6.70678351479E+001, +0.00000000000E+000
+1.41500000000E+008, -6.73515340692E+001, +0.00000000000E+000
+1.41750000000E+008, -6.69850892725E+001, +0.00000000000E+000
+1.42000000000E+008, -6.68790423263E+001, +0.00000000000E+000
+1.42250000000E+008, -6.75017033891E+001, +0.00000000000E+000
+1.42500000000E+008, -6.83764269626E+001, +0.00000000000E+000
+1.42750000000E+008, -6.86013907144E+001, +0.00000000000E+000
+1.43000000000E+008, -6.79888110929E+001, +0.00000000000E+000
+1.43250000000E+008, -6.92214072619E+001, +0.00000000000E+000
+1.43500000000E+008, -6.87469393931E+001, +0.00000000000E+000
+1.43750000000E+008, -6.97717042100E+001, +0.00000000000E+000
+1.44000000000E+008, -6.86951148852E+001, +0.00000000000E+000
+1.44250000000E+008, -6.97986257449E+001, +0.00000000000E+000
+1.44500000000E+008, -7.03039388907E+001, +0.00000000000E+000
+1.44750000000E+008, -7.14561108954E+001, +0.00000000000E+000
+1.45000000000E+008, -7.16997722615E+001, +0.00000000000E+000
+1.45250000000E+008, -7.12898878632E+001, +0.00000000000E+000
+1.45500000000E+008, -7.16617853089E+001, +0.00000000000E+000
+1.45750000000E+008, -7.26697109774E+001, +0.00000000000E+000
+1.46000000000E+008, -7.27345508088E+001, +0.00000000000E+000
+1.46250000000E+008, -7.25183072244E+001, +0.00000000000E+000
+1.46500000000E+008, -7.39180348484E+001, +0.00000000000E+000
+1.46750000000E+008, -7.26159917104E+001, +0.00000000000E+000
+1.47000000000E+008, -7.42632855102E+001, +0.00000000000E+000
+1.47250000000E+008, -7.24204121875E+001, +0.00000000000E+000
+1.47500000000E+008, -7.57570481290E+001, +0.00000000000E+000
+1.47750000000E+008, -7.56074836045E+001, +0.00000000000E+000
+1.48000000000E+008, -7.64094475117E+001, +0.00000000000E+000
+1.48250000000E+008, -7.52777394843E+001, +0.00000000000E+000
+1.48500000000E+008, -7.58270450387E+001, +0.00000000000E+000
+1.48750000000E+008, -7.67217354419E+001, +0.00000000000E+000
+1.49000000000E+008, -8.00552640493E+001, +0.00000000000E+000
+1.49250000000E+008, -7.77695040447E+001, +0.00000000000E+000
+1.49500000000E+008, -7.84083223391E+001, +0.00000000000E+000
+1.49750000000E+008, -8.15440632113E+001, +0.00000000000E+000
+1.50000000000E+008, -7.61244075418E+001, +0.00000000000E+000
