"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+2.70730000000E+008, +2.11482346666E+001, +0.00000000000E+000
+2.71729000000E+008, +2.11549701081E+001, +0.00000000000E+000
+2.72728000000E+008, +2.11528041216E+001, +0.00000000000E+000
+2.73727000000E+008, +2.11565582166E+001, +0.00000000000E+000
+2.74726000000E+008, +2.11508888043E+001, +0.00000000000E+000
+2.75725000000E+008, +2.11531965315E+001, +0.00000000000E+000
+2.76724000000E+008, +2.11571636897E+001, +0.00000000000E+000
+2.77723000000E+008, +2.11589694661E+001, +0.00000000000E+000
+2.78722000000E+008, +2.11569427519E+001, +0.00000000000E+000
+2.79721000000E+008, +2.11575251605E+001, +0.00000000000E+000
+2.80720000000E+008, +2.11550161313E+001, +0.00000000000E+000
+2.81719000000E+008, +2.11539046775E+001, +0.00000000000E+000
+2.82718000000E+008, +2.11640596737E+001, +0.00000000000E+000
+2.83717000000E+008, +2.11564165886E+001, +0.00000000000E+000
+2.84716000000E+008, +2.11522546693E+001, +0.00000000000E+000
+2.85715000000E+008, +2.11397136449E+001, +0.00000000000E+000
+2.86714000000E+008, +2.11363631385E+001, +0.00000000000E+000
+2.87713000000E+008, +2.11337928934E+001, +0.00000000000E+000
+2.88712000000E+008, +2.11410986671E+001, +0.00000000000E+000
+2.89711000000E+008, +2.11328841755E+001, +0.00000000000E+000
+2.90710000000E+008, +2.11331671962E+001, +0.00000000000E+000
+2.91709000000E+008, +2.11146995297E+001, +0.00000000000E+000
+2.92708000000E+008, +2.11181088480E+001, +0.00000000000E+000
+2.93707000000E+008, +2.11078766347E+001, +0.00000000000E+000
+2.94706000000E+008, +2.11055113219E+001, +0.00000000000E+000
+2.95705000000E+008, +2.10918021546E+001, +0.00000000000E+000
+2.96704000000E+008, +2.10850632997E+001, +0.00000000000E+000
+2.97703000000E+008, +2.10930223361E+001, +0.00000000000E+000
+2.98702000000E+008, +2.10771863130E+001, +0.00000000000E+000
+2.99701000000E+008, +2.10726519478E+001, +0.00000000000E+000
+3.00700000000E+008, +2.10614441061E+001, +0.00000000000E+000
+3.01699000000E+008, +2.10454219785E+001, +0.00000000000E+000
+3.02698000000E+008, +2.10409382134E+001, +0.00000000000E+000
+3.03697000000E+008, +2.10208152617E+001, +0.00000000000E+000
+3.04696000000E+008, +2.10190775977E+001, +0.00000000000E+000
+3.05695000000E+008, +2.10032422544E+001, +0.00000000000E+000
+3.06694000000E+008, +2.09962804496E+001, +0.00000000000E+000
+3.07693000000E+008, +2.09816646304E+001, +0.00000000000E+000
+3.08692000000E+008, +2.09779773402E+001, +0.00000000000E+000
+3.09691000000E+008, +2.09656815380E+001, +0.00000000000E+000
+3.10690000000E+008, +2.09602220615E+001, +0.00000000000E+000
+3.11689000000E+008, +2.09444085532E+001, +0.00000000000E+000
+3.12688000000E+008, +2.09299337916E+001, +0.00000000000E+000
+3.13687000000E+008, +2.09200205280E+001, +0.00000000000E+000
+3.14686000000E+008, +2.09181153357E+001, +0.00000000000E+000
+3.15685000000E+008, +2.09110449072E+001, +0.00000000000E+000
+3.16684000000E+008, +2.09095790563E+001, +0.00000000000E+000
+3.17683000000E+008, +2.09042382993E+001, +0.00000000000E+000
+3.18682000000E+008, +2.08949918089E+001, +0.00000000000E+000
+3.19681000000E+008, +2.08936928104E+001, +0.00000000000E+000
+3.20680000000E+008, +2.08826226249E+001, +0.00000000000E+000
+3.21679000000E+008, +2.08801559611E+001, +0.00000000000E+000
+3.22678000000E+008, +2.08767296440E+001, +0.00000000000E+000
+3.23677000000E+008, +2.08753588320E+001, +0.00000000000E+000
+3.24676000000E+008, +2.08660238344E+001, +0.00000000000E+000
+3.25675000000E+008, +2.08648460311E+001, +0.00000000000E+000
+3.26674000000E+008, +2.08490445050E+001, +0.00000000000E+000
+3.27673000000E+008, +2.08621650807E+001, +0.00000000000E+000
+3.28672000000E+008, +2.08638593813E+001, +0.00000000000E+000
+3.29671000000E+008, +2.08683858458E+001, +0.00000000000E+000
+3.30670000000E+008, +2.08618418003E+001, +0.00000000000E+000
+3.31669000000E+008, +2.08569630349E+001, +0.00000000000E+000
+3.32668000000E+008, +2.08636826337E+001, +0.00000000000E+000
+3.33667000000E+008, +2.08576443199E+001, +0.00000000000E+000
+3.34666000000E+008, +2.08567286643E+001, +0.00000000000E+000
+3.35665000000E+008, +2.08533581275E+001, +0.00000000000E+000
+3.36664000000E+008, +2.08635104099E+001, +0.00000000000E+000
+3.37663000000E+008, +2.08612918891E+001, +0.00000000000E+000
+3.38662000000E+008, +2.08622223829E+001, +0.00000000000E+000
+3.39661000000E+008, +2.08608741840E+001, +0.00000000000E+000
+3.40660000000E+008, +2.08602422220E+001, +0.00000000000E+000
+3.41659000000E+008, +2.08532816303E+001, +0.00000000000E+000
+3.42658000000E+008, +2.08561380770E+001, +0.00000000000E+000
+3.43657000000E+008, +2.08455554520E+001, +0.00000000000E+000
+3.44656000000E+008, +2.08397904539E+001, +0.00000000000E+000
+3.45655000000E+008, +2.08500689780E+001, +0.00000000000E+000
+3.46654000000E+008, +2.08435477748E+001, +0.00000000000E+000
+3.47653000000E+008, +2.08576548795E+001, +0.00000000000E+000
+3.48652000000E+008, +2.08373185760E+001, +0.00000000000E+000
+3.49651000000E+008, +2.08518074466E+001, +0.00000000000E+000
+3.50650000000E+008, +2.08480909717E+001, +0.00000000000E+000
+3.51649000000E+008, +2.08298063468E+001, +0.00000000000E+000
+3.52648000000E+008, +2.08323143791E+001, +0.00000000000E+000
+3.53647000000E+008, +2.08198075360E+001, +0.00000000000E+000
+3.54646000000E+008, +2.08305968013E+001, +0.00000000000E+000
+3.55645000000E+008, +2.08294232053E+001, +0.00000000000E+000
+3.56644000000E+008, +2.08294721332E+001, +0.00000000000E+000
+3.57643000000E+008, +2.08259245085E+001, +0.00000000000E+000
+3.58642000000E+008, +2.08322369325E+001, +0.00000000000E+000
+3.59641000000E+008, +2.08247286363E+001, +0.00000000000E+000
+3.60640000000E+008, +2.08251557973E+001, +0.00000000000E+000
+3.61639000000E+008, +2.08071363457E+001, +0.00000000000E+000
+3.62638000000E+008, +2.08162066137E+001, +0.00000000000E+000
+3.63637000000E+008, +2.08022934537E+001, +0.00000000000E+000
+3.64636000000E+008, +2.08079034478E+001, +0.00000000000E+000
+3.65635000000E+008, +2.08048850564E+001, +0.00000000000E+000
+3.66634000000E+008, +2.08011775389E+001, +0.00000000000E+000
+3.67633000000E+008, +2.07871710425E+001, +0.00000000000E+000
+3.68632000000E+008, +2.07962237269E+001, +0.00000000000E+000
+3.69631000000E+008, +2.07896348402E+001, +0.00000000000E+000
+3.70630000000E+008, +2.07864867292E+001, +0.00000000000E+000
+3.71629000000E+008, +2.07800478986E+001, +0.00000000000E+000
+3.72628000000E+008, +2.07750293479E+001, +0.00000000000E+000
+3.73627000000E+008, +2.07650203090E+001, +0.00000000000E+000
+3.74626000000E+008, +2.07725171471E+001, +0.00000000000E+000
+3.75625000000E+008, +2.07583756924E+001, +0.00000000000E+000
+3.76624000000E+008, +2.07515822617E+001, +0.00000000000E+000
+3.77623000000E+008, +2.07428026034E+001, +0.00000000000E+000
+3.78622000000E+008, +2.07447367149E+001, +0.00000000000E+000
+3.79621000000E+008, +2.07354076993E+001, +0.00000000000E+000
+3.80620000000E+008, +2.07383143824E+001, +0.00000000000E+000
+3.81619000000E+008, +2.07297409197E+001, +0.00000000000E+000
+3.82618000000E+008, +2.07092243708E+001, +0.00000000000E+000
+3.83617000000E+008, +2.07102347897E+001, +0.00000000000E+000
+3.84616000000E+008, +2.07009193812E+001, +0.00000000000E+000
+3.85615000000E+008, +2.07014975799E+001, +0.00000000000E+000
+3.86614000000E+008, +2.06986432116E+001, +0.00000000000E+000
+3.87613000000E+008, +2.06813987911E+001, +0.00000000000E+000
+3.88612000000E+008, +2.06809392803E+001, +0.00000000000E+000
+3.89611000000E+008, +2.06728084997E+001, +0.00000000000E+000
+3.90610000000E+008, +2.06681002384E+001, +0.00000000000E+000
+3.91609000000E+008, +2.06704711580E+001, +0.00000000000E+000
+3.92608000000E+008, +2.06612949549E+001, +0.00000000000E+000
+3.93607000000E+008, +2.06529790444E+001, +0.00000000000E+000
+3.94606000000E+008, +2.06517238670E+001, +0.00000000000E+000
+3.95605000000E+008, +2.06486365970E+001, +0.00000000000E+000
+3.96604000000E+008, +2.06481399500E+001, +0.00000000000E+000
+3.97603000000E+008, +2.06482473471E+001, +0.00000000000E+000
+3.98602000000E+008, +2.06340217779E+001, +0.00000000000E+000
+3.99601000000E+008, +2.06359236729E+001, +0.00000000000E+000
+4.00600000000E+008, +2.06252018972E+001, +0.00000000000E+000
+4.01599000000E+008, +2.06281639523E+001, +0.00000000000E+000
+4.02598000000E+008, +2.06100984465E+001, +0.00000000000E+000
+4.03597000000E+008, +2.06158628270E+001, +0.00000000000E+000
+4.04596000000E+008, +2.06061861486E+001, +0.00000000000E+000
+4.05595000000E+008, +2.06049721958E+001, +0.00000000000E+000
+4.06594000000E+008, +2.05969804637E+001, +0.00000000000E+000
+4.07593000000E+008, +2.05904297245E+001, +0.00000000000E+000
+4.08592000000E+008, +2.05764041673E+001, +0.00000000000E+000
+4.09591000000E+008, +2.05805111678E+001, +0.00000000000E+000
+4.10590000000E+008, +2.05643128018E+001, +0.00000000000E+000
+4.11589000000E+008, +2.05605684898E+001, +0.00000000000E+000
+4.12588000000E+008, +2.05622111914E+001, +0.00000000000E+000
+4.13587000000E+008, +2.05489453856E+001, +0.00000000000E+000
+4.14586000000E+008, +2.05421697430E+001, +0.00000000000E+000
+4.15585000000E+008, +2.05383132724E+001, +0.00000000000E+000
+4.16584000000E+008, +2.05370732303E+001, +0.00000000000E+000
